Time (s),EMG_Value
0.0,0.0
0.1,0.005
0.2,0.01
0.30000000000000004,0.015
0.4,0.02
0.5,0.025
0.6000000000000001,0.03
0.7000000000000001,0.035
0.8,0.04
0.9,0.045
1.0,0.05
1.1,0.05
1.2000000000000002,0.05
1.3,0.05
1.4000000000000001,0.05
1.5,0.05
1.6,0.0475
1.7000000000000002,0.045000000000000005
1.8,0.0425
1.9000000000000001,0.04
2.0,0.037500000000000006
2.1,0.035
2.2,0.0325
2.3000000000000003,0.030000000000000002
2.4000000000000004,0.027500000000000004
2.5,0.025
2.6,0.030000000000000002
2.7,0.035
2.8000000000000003,0.04
2.9000000000000004,0.045
3.0,0.05
3.1,0.045000000000000005
3.2,0.04
3.3000000000000003,0.035
3.4000000000000004,0.030000000000000002
3.5,0.025
3.6,0.020000000000000004
3.7,0.015
3.8000000000000003,0.010000000000000002
3.9000000000000004,0.0050000000000000044
4.0,0.0
4.1000000000000005,0.025
4.2,0.05
4.3,0.07500000000000001
4.4,0.1
4.5,0.125
4.6000000000000005,0.15000000000000002
4.7,0.17500000000000002
4.800000000000001,0.2
4.9,0.225
5.0,0.25
5.1000000000000005,0.25
5.2,0.25
5.300000000000001,0.25
5.4,0.25
5.5,0.25
5.6000000000000005,0.2375
5.7,0.225
5.800000000000001,0.2125
5.9,0.2
6.0,0.1875
6.1000000000000005,0.175
6.2,0.16249999999999998
6.300000000000001,0.15
6.4,0.1375
6.5,0.125
6.6000000000000005,0.15
6.7,0.175
6.800000000000001,0.2
6.9,0.225
7.0,0.25
7.1000000000000005,0.225
7.2,0.2
7.300000000000001,0.175
7.4,0.15
7.5,0.125
7.6000000000000005,0.09999999999999998
7.7,0.07499999999999998
7.800000000000001,0.04999999999999999
7.9,0.024999999999999994
8.0,0.0
8.1,0.05
8.200000000000001,0.1
8.3,0.15000000000000002
8.4,0.2
8.5,0.25
8.6,0.30000000000000004
8.700000000000001,0.35000000000000003
8.8,0.4
8.9,0.45
9.0,0.5
9.1,0.5
9.200000000000001,0.5
9.3,0.5
9.4,0.5
9.5,0.5
9.600000000000001,0.475
9.700000000000001,0.45
9.8,0.425
9.9,0.4
10.0,0.375
10.100000000000001,0.35
10.200000000000001,0.32499999999999996
10.3,0.3
10.4,0.275
10.5,0.25
10.600000000000001,0.3
10.700000000000001,0.35
10.8,0.4
10.9,0.45
11.0,0.5
11.100000000000001,0.45
11.200000000000001,0.4
11.3,0.35
11.4,0.3
11.5,0.25
11.600000000000001,0.19999999999999996
11.700000000000001,0.14999999999999997
11.8,0.09999999999999998
11.9,0.04999999999999999
12.0,0.0
12.100000000000001,0.075
12.200000000000001,0.15
12.3,0.22499999999999998
12.4,0.3
12.5,0.375
12.600000000000001,0.44999999999999996
12.700000000000001,0.525
12.8,0.6
12.9,0.6749999999999999
13.0,0.75
13.100000000000001,0.75
13.200000000000001,0.75
13.3,0.75
13.4,0.75
13.5,0.75
13.600000000000001,0.7125
13.700000000000001,0.675
13.8,0.6375
13.9,0.6
14.0,0.5625
14.100000000000001,0.525
14.200000000000001,0.4875
14.3,0.45
14.4,0.41250000000000003
14.5,0.375
14.600000000000001,0.45
14.700000000000001,0.525
14.8,0.6
14.9,0.675
15.0,0.75
15.100000000000001,0.675
15.200000000000001,0.6
15.3,0.525
15.4,0.45
15.5,0.375
15.600000000000001,0.30000000000000004
15.700000000000001,0.22499999999999998
15.8,0.15000000000000002
15.9,0.07500000000000007
16.0,0.0
16.1,0.1
16.2,0.2
16.3,0.30000000000000004
16.400000000000002,0.4
16.5,0.5
16.6,0.6000000000000001
16.7,0.7000000000000001
16.8,0.8
16.900000000000002,0.9
17.0,1.0
17.1,1.0
17.2,1.0
17.3,1.0
17.400000000000002,1.0
17.5,1.0
17.6,0.95
17.7,0.9
17.8,0.85
17.900000000000002,0.8
18.0,0.75
18.1,0.7
18.2,0.6499999999999999
18.3,0.6
18.400000000000002,0.55
18.5,0.5
18.6,0.6
18.7,0.7
18.8,0.8
18.900000000000002,0.9
19.0,1.0
19.1,0.9
19.200000000000003,0.8
19.3,0.7
19.400000000000002,0.6
19.5,0.5
19.6,0.3999999999999999
19.700000000000003,0.29999999999999993
19.8,0.19999999999999996
19.900000000000002,0.09999999999999998
20.0,0.0
20.1,0.0
20.200000000000003,0.0
20.3,0.0
20.400000000000002,0.0
20.5,0.0
20.6,0.0
20.700000000000003,0.0
20.8,0.0
20.900000000000002,0.0
21.0,0.0
21.1,0.0
21.200000000000003,0.0
21.3,0.0
21.400000000000002,0.0
21.5,0.0
21.6,0.0
21.700000000000003,0.0
21.8,0.0
21.900000000000002,0.0
22.0,0.0
22.1,0.0
22.200000000000003,0.0
22.3,0.0
22.400000000000002,0.0
22.5,0.0
22.6,0.0
22.700000000000003,0.0
22.8,0.0
22.900000000000002,0.0
23.0,0.0
23.1,0.0
23.200000000000003,0.0
23.3,0.0
23.400000000000002,0.0
23.5,0.0
23.6,0.0
23.700000000000003,0.0
23.8,0.0
23.900000000000002,0.0
24.0,0.0
24.1,0.0
24.200000000000003,0.0
24.3,0.0
24.400000000000002,0.0
24.5,0.0
24.6,0.0
24.700000000000003,0.0
24.8,0.0
24.900000000000002,0.0
25.0,0.0
25.1,0.0
25.200000000000003,0.0
25.3,0.0
25.400000000000002,0.0
25.5,0.0
25.6,0.0
25.700000000000003,0.0
25.8,0.0
25.900000000000002,0.0
26.0,0.0
26.1,0.0
26.200000000000003,0.0
26.3,0.0
26.400000000000002,0.0
26.5,0.0
26.6,0.0
26.700000000000003,0.0
26.8,0.0
26.900000000000002,0.0
27.0,0.0
27.1,0.0
27.200000000000003,0.0
27.3,0.0
27.400000000000002,0.0
27.5,0.0
27.6,0.0
27.700000000000003,0.0
27.8,0.0
27.900000000000002,0.0
28.0,0.0
28.1,0.005
28.200000000000003,0.01
28.3,0.015
28.400000000000002,0.02
28.5,0.025
28.6,0.03
28.700000000000003,0.035
28.8,0.04
28.900000000000002,0.045
29.0,0.05
29.1,0.05
29.200000000000003,0.05
29.3,0.05
29.400000000000002,0.05
29.5,0.05
29.6,0.0475
29.700000000000003,0.045000000000000005
29.8,0.0425
29.900000000000002,0.04
30.0,0.037500000000000006
30.1,0.035
30.200000000000003,0.0325
30.3,0.030000000000000002
30.400000000000002,0.027500000000000004
30.5,0.025
30.6,0.030000000000000002
30.700000000000003,0.035
30.8,0.04
30.900000000000002,0.045
31.0,0.05
31.1,0.045000000000000005
31.200000000000003,0.04
31.3,0.035
31.400000000000002,0.030000000000000002
31.5,0.025
31.6,0.020000000000000004
31.700000000000003,0.015
31.8,0.010000000000000002
31.900000000000002,0.0050000000000000044
32.0,0.0
32.1,0.005
32.2,0.01
32.300000000000004,0.015
32.4,0.02
32.5,0.025
32.6,0.03
32.7,0.035
32.800000000000004,0.04
32.9,0.045
33.0,0.05
33.1,0.05
33.2,0.05
33.300000000000004,0.05
33.4,0.05
33.5,0.05
33.6,0.0475
33.7,0.045000000000000005
33.800000000000004,0.0425
33.9,0.04
34.0,0.037500000000000006
34.1,0.035
34.2,0.0325
34.300000000000004,0.030000000000000002
34.4,0.027500000000000004
34.5,0.025
34.6,0.030000000000000002
34.7,0.035
34.800000000000004,0.04
34.9,0.045
35.0,0.05
35.1,0.045000000000000005
35.2,0.04
35.300000000000004,0.035
35.4,0.030000000000000002
35.5,0.025
35.6,0.020000000000000004
35.7,0.015
35.800000000000004,0.010000000000000002
35.9,0.0050000000000000044
36.0,0.0
36.1,0.015
36.2,0.03
36.300000000000004,0.045
36.4,0.06
36.5,0.075
36.6,0.09
36.7,0.105
36.800000000000004,0.12
36.9,0.135
37.0,0.15
37.1,0.15
37.2,0.15
37.300000000000004,0.15
37.4,0.15
37.5,0.15
37.6,0.1425
37.7,0.135
37.800000000000004,0.1275
37.9,0.12
38.0,0.11249999999999999
38.1,0.105
38.2,0.0975
38.300000000000004,0.09
38.400000000000006,0.08249999999999999
38.5,0.075
38.6,0.09
38.7,0.105
38.800000000000004,0.12
38.900000000000006,0.135
39.0,0.15
39.1,0.135
39.2,0.12
39.300000000000004,0.105
39.400000000000006,0.09
39.5,0.075
39.6,0.06
39.7,0.045
39.800000000000004,0.03
39.900000000000006,0.014999999999999986
40.0,0.0
40.1,0.015
40.2,0.03
40.300000000000004,0.045
40.400000000000006,0.06
40.5,0.075
40.6,0.09
40.7,0.105
40.800000000000004,0.12
40.900000000000006,0.135
41.0,0.15
41.1,0.15
41.2,0.15
41.300000000000004,0.15
41.400000000000006,0.15
41.5,0.15
41.6,0.1425
41.7,0.135
41.800000000000004,0.1275
41.900000000000006,0.12
42.0,0.11249999999999999
42.1,0.105
42.2,0.0975
42.300000000000004,0.09
42.400000000000006,0.08249999999999999
42.5,0.075
42.6,0.09
42.7,0.105
42.800000000000004,0.12
42.900000000000006,0.135
43.0,0.15
43.1,0.135
43.2,0.12
43.300000000000004,0.105
43.400000000000006,0.09
43.5,0.075
43.6,0.06
43.7,0.045
43.800000000000004,0.03
43.900000000000006,0.014999999999999986
44.0,0.0
44.1,0.015
44.2,0.03
44.300000000000004,0.045
44.400000000000006,0.06
44.5,0.075
44.6,0.09
44.7,0.105
44.800000000000004,0.12
44.900000000000006,0.135
45.0,0.15
45.1,0.15
45.2,0.15
45.300000000000004,0.15
45.400000000000006,0.15
45.5,0.15
45.6,0.1425
45.7,0.135
45.800000000000004,0.1275
45.900000000000006,0.12
46.0,0.11249999999999999
46.1,0.105
46.2,0.0975
46.300000000000004,0.09
46.400000000000006,0.08249999999999999
46.5,0.075
46.6,0.09
46.7,0.105
46.800000000000004,0.12
46.900000000000006,0.135
47.0,0.15
47.1,0.135
47.2,0.12
47.300000000000004,0.105
47.400000000000006,0.09
47.5,0.075
47.6,0.06
47.7,0.045
47.800000000000004,0.03
47.900000000000006,0.014999999999999986
48.0,0.0
48.1,0.005
48.2,0.01
48.300000000000004,0.015
48.400000000000006,0.02
48.5,0.025
48.6,0.03
48.7,0.035
48.800000000000004,0.04
48.900000000000006,0.045
49.0,0.05
49.1,0.05
49.2,0.05
49.300000000000004,0.05
49.400000000000006,0.05
49.5,0.05
49.6,0.0475
49.7,0.045000000000000005
49.800000000000004,0.0425
49.900000000000006,0.04
50.0,0.037500000000000006
50.1,0.035
50.2,0.0325
50.300000000000004,0.030000000000000002
50.400000000000006,0.027500000000000004
50.5,0.025
50.6,0.030000000000000002
50.7,0.035
50.800000000000004,0.04
50.900000000000006,0.045
51.0,0.05
51.1,0.045000000000000005
51.2,0.04
51.300000000000004,0.035
51.400000000000006,0.030000000000000002
51.5,0.025
51.6,0.020000000000000004
51.7,0.015
51.800000000000004,0.010000000000000002
51.900000000000006,0.0050000000000000044
52.0,0.0
52.1,0.0
52.2,0.0
52.300000000000004,0.0
52.400000000000006,0.0
52.5,0.0
52.6,0.0
52.7,0.0
52.800000000000004,0.0
52.900000000000006,0.0
53.0,0.0
53.1,0.0
53.2,0.0
53.300000000000004,0.0
53.400000000000006,0.0
53.5,0.0
53.6,0.0
53.7,0.0
53.800000000000004,0.0
